@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey31 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,1108.0,3.0,6.0,82.0,376.0,29.0,21.0,177.0,239.0,1.0,95.0,17.0,1.0,1.0,2.0,18.0,1.0,1.0,28.0,0.0,1.0,0.0,0.0,3.0,18.0,4.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,146.840775063
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,800.0,8.0,6.0,53.0,149.0,7.0,10.0,214.0,70.0,1.0,540.0,15.0,1.0,0.0,5.0,497.0,1.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,128.309705562
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,672.0,5.0,3.0,87.0,134.0,1.0,9.0,156.0,1.0,1.0,600.0,8.0,1.0,0.0,4.0,565.0,1.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,134.855643045
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,687.0,1.0,12.0,37.0,426.0,56.0,32.0,194.0,285.0,5.0,76.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,134.024096386
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,996.0,1.0,8.0,87.0,493.0,49.0,42.0,195.0,350.0,1.0,62.0,11.0,0.0,0.0,1.0,21.0,0.0,0.0,49.0,0.0,2.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,143.776908023
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,251.0,10.0,6.0,12.0,49.0,62.0,2.0,994.0,625.0,3.0,8.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,309.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,191.0,4.0,11.0,22.0,41.0,42.0,2.0,926.0,698.0,1.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.523659306
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,338.0,8.0,23.0,49.0,75.0,50.0,3.0,1258.0,950.0,2.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.376862401
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343263/1/,356.0,8.0,56.0,494.0,389.0,17.0,1.0,353.0,404.0,1.0,69.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,58.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.089965398
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,446.0,7.0,29.0,358.0,424.0,43.0,1.0,313.0,343.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.596403596
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,136.0,1.0,12.0,52.0,37.0,25.0,2.0,879.0,595.0,2.0,29.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.103658537
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343263/1/,321.0,8.0,78.0,266.0,305.0,18.0,1.0,314.0,191.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,47.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.372340426
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,861.0,1.0,1.0,151.0,695.0,7.0,10.0,229.0,292.0,1.0,63.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,151.127819549
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,423.0,1.0,1.0,63.0,372.0,4.0,13.0,246.0,91.0,1.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,129.793814433
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343263/1/,428.0,5.0,39.0,351.0,488.0,31.0,1.0,300.0,452.0,1.0,70.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.176291793
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,1011.0,1.0,1.0,81.0,677.0,3.0,10.0,418.0,209.0,1.0,106.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,3.0,0.0,0.0,0.0,0.0,157.872340426
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,445.0,5.0,86.0,397.0,322.0,21.0,1.0,442.0,343.0,2.0,103.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,70.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.602739726
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,899.0,1.0,2.0,78.0,705.0,7.0,15.0,424.0,259.0,1.0,85.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,5.0,0.0,0.0,0.0,0.0,151.332877649
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,436.0,8.0,71.0,366.0,304.0,31.0,1.0,314.0,197.0,2.0,89.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,91.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.445723684
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,876.0,1.0,3.0,155.0,731.0,6.0,8.0,380.0,305.0,2.0,36.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,141.638141809
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,325.0,4.0,15.0,65.0,40.0,64.0,2.0,820.0,640.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.822407628
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,181.0,5.0,16.0,65.0,25.0,31.0,3.0,760.0,644.0,3.0,64.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.682577566
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,104.0,3.0,7.0,43.0,38.0,22.0,1.0,533.0,325.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,137.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.601895735
