@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey31 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,517.0,3.0,7.0,727.0,416.0,20.0,49.0,329.0,125.0,1.0,36.0,18.0,1.0,46.0,2.0,457.0,1.0,53.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.808306709
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,1362.0,3.0,5.0,714.0,21.0,2.0,11.0,1093.0,0.0,5.0,843.0,24.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,214.857142857
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,655.0,3.0,7.0,851.0,500.0,25.0,63.0,437.0,229.0,1.0,55.0,18.0,1.0,34.0,2.0,437.0,1.0,42.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.653979239
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,297.0,0.0,1.0,0.0,0.0,9.0,19.0,162.0,14.0,2.0,208.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.074074074
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,213.0,0.0,4.0,189.0,0.0,4.0,32.0,59.0,22.0,0.0,0.0,3.0,0.0,0.0,1.0,260.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.661538462
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,718.0,5.0,8.0,1087.0,585.0,42.0,53.0,590.0,343.0,10.0,196.0,20.0,1.0,33.0,2.0,506.0,1.0,74.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.03722262
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,832.0,4.0,9.0,1329.0,793.0,44.0,65.0,579.0,438.0,11.0,289.0,37.0,1.0,21.0,4.0,552.0,1.0,73.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.414620217
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,541.0,0.0,1.0,0.0,0.0,4.0,30.0,649.0,64.0,2.0,645.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,208.571428571
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,673.0,0.0,5.0,136.0,0.0,1.0,17.0,715.0,1.0,3.0,771.0,14.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,193.543091655
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,933.0,0.0,2.0,55.0,0.0,3.0,34.0,896.0,25.0,4.0,953.0,29.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,184.037267081
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,765.0,3.0,12.0,92.0,11.0,2.0,11.0,681.0,0.0,2.0,789.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,169.033018868
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,1110.0,0.0,2.0,201.0,0.0,3.0,22.0,958.0,26.0,5.0,993.0,27.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,180.963425513
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,524.0,0.0,3.0,23.0,0.0,8.0,36.0,435.0,148.0,1.0,272.0,2.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.289719626
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,2524.0,4.0,4.0,79.0,207.0,19.0,61.0,844.0,506.0,1.0,804.0,15.0,1.0,0.0,9.0,927.0,1.0,45.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,115.822306238
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,752.0,0.0,1.0,0.0,0.0,7.0,14.0,422.0,190.0,1.0,428.0,8.0,0.0,0.0,1.0,403.0,1.0,51.0,8.0,0.0,0.0,0.0,0.0,1.0,31.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,191.491108071
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,729.0,4.0,4.0,67.0,152.0,1.0,12.0,145.0,0.0,1.0,474.0,7.0,1.0,0.0,3.0,404.0,1.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,124.527162978
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,1327.0,4.0,4.0,11.0,96.0,5.0,20.0,548.0,174.0,1.0,800.0,20.0,1.0,2.0,2.0,730.0,2.0,44.0,2.0,0.0,0.0,0.0,0.0,1.0,52.0,4.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,197.019475021
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,714.0,6.0,3.0,57.0,228.0,0.0,21.0,135.0,0.0,1.0,567.0,8.0,1.0,0.0,4.0,435.0,1.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,131.85840708
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,1354.0,4.0,4.0,35.0,79.0,22.0,30.0,648.0,314.0,1.0,791.0,13.0,1.0,13.0,1.0,764.0,1.0,54.0,2.0,0.0,1.0,0.0,0.0,1.0,71.0,3.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,195.857805255
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,1681.0,2.0,3.0,226.0,1.0,33.0,33.0,724.0,449.0,2.0,693.0,17.0,3.0,9.0,1.0,663.0,3.0,37.0,35.0,8.0,4.0,0.0,0.0,1.0,129.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,210.395894428
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,616.0,0.0,1.0,4.0,0.0,1.0,22.0,430.0,150.0,1.0,374.0,14.0,0.0,0.0,1.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,199.144736842
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,628.0,0.0,1.0,3.0,0.0,8.0,12.0,442.0,219.0,1.0,324.0,11.0,0.0,0.0,1.0,325.0,1.0,18.0,4.0,0.0,0.0,0.0,0.0,1.0,27.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,193.511811024
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,1508.0,0.0,1.0,1.0,0.0,5.0,33.0,677.0,220.0,1.0,748.0,19.0,1.0,3.0,1.0,717.0,2.0,67.0,16.0,0.0,0.0,0.0,0.0,1.0,99.0,4.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,203.444354184
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,903.0,5.0,2.0,15.0,223.0,2.0,15.0,151.0,0.0,1.0,653.0,10.0,1.0,0.0,6.0,546.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,159.12244898
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,822.0,5.0,35.0,514.0,301.0,88.0,36.0,418.0,1057.0,5.0,157.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,113.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5251798561
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,561.0,6.0,22.0,157.0,228.0,56.0,35.0,204.0,581.0,2.0,86.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.798206278
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,453.0,7.0,12.0,22.0,171.0,56.0,32.0,183.0,338.0,4.0,51.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7632508834
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,396.0,5.0,9.0,41.0,144.0,59.0,27.0,218.0,422.0,2.0,42.0,63.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,3.0,49.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4686346863
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,2916.0,6.0,10.0,281.0,253.0,14.0,86.0,1230.0,748.0,1.0,883.0,24.0,1.0,0.0,7.0,960.0,1.0,36.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4622808745
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,689.0,4.0,4.0,58.0,212.0,1.0,10.0,156.0,0.0,1.0,630.0,11.0,1.0,0.0,3.0,503.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,146.3125
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,1608.0,2.0,41.0,74.0,479.0,46.0,28.0,419.0,383.0,2.0,94.0,14.0,1.0,0.0,1.0,16.0,1.0,6.0,50.0,3.0,1.0,0.0,0.0,4.0,18.0,1.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,159.295436349
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,1488.0,3.0,9.0,86.0,433.0,32.0,21.0,266.0,331.0,1.0,96.0,18.0,1.0,2.0,2.0,18.0,1.0,2.0,43.0,1.0,1.0,0.0,0.0,3.0,22.0,4.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,146.840775063
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,1479.0,11.0,6.0,53.0,157.0,28.0,15.0,479.0,300.0,1.0,640.0,21.0,1.0,0.0,6.0,668.0,1.0,20.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,128.309705562
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,816.0,5.0,3.0,88.0,135.0,1.0,13.0,192.0,1.0,1.0,627.0,10.0,1.0,0.0,4.0,606.0,1.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,134.855643045
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,687.0,1.0,12.0,37.0,426.0,56.0,32.0,194.0,285.0,5.0,76.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,134.024096386
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,1017.0,1.0,8.0,87.0,506.0,50.0,42.0,195.0,364.0,1.0,62.0,11.0,0.0,0.0,1.0,21.0,0.0,0.0,52.0,0.0,2.0,0.0,0.0,2.0,14.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,143.776908023
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,251.0,10.0,6.0,12.0,49.0,62.0,2.0,994.0,625.0,3.0,8.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,309.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,191.0,4.0,11.0,22.0,41.0,42.0,2.0,926.0,698.0,1.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.523659306
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,366.0,8.0,24.0,72.0,76.0,56.0,4.0,1331.0,1042.0,2.0,21.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.376862401
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343263/1/,660.0,8.0,73.0,884.0,658.0,45.0,2.0,363.0,966.0,2.0,90.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,86.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.089965398
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,447.0,7.0,29.0,358.0,425.0,43.0,1.0,313.0,344.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.596403596
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,136.0,1.0,12.0,52.0,37.0,25.0,2.0,879.0,595.0,2.0,29.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.103658537
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343263/1/,321.0,8.0,78.0,266.0,305.0,18.0,1.0,314.0,191.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,47.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.372340426
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,861.0,1.0,1.0,151.0,695.0,7.0,10.0,229.0,292.0,1.0,63.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,151.127819549
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,423.0,1.0,1.0,63.0,372.0,4.0,13.0,246.0,91.0,1.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,129.793814433
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343263/1/,428.0,5.0,39.0,351.0,488.0,31.0,1.0,300.0,452.0,1.0,70.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.176291793
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,1011.0,1.0,1.0,81.0,677.0,3.0,10.0,418.0,209.0,1.0,106.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,3.0,0.0,0.0,0.0,0.0,157.872340426
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,627.0,5.0,119.0,552.0,494.0,48.0,1.0,457.0,532.0,2.0,136.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,97.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.602739726
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,1337.0,1.0,4.0,125.0,902.0,11.0,17.0,667.0,444.0,1.0,110.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,0.0,0.0,0.0,151.332877649
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,964.0,9.0,121.0,1002.0,848.0,99.0,1.0,324.0,1045.0,2.0,113.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,124.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.445723684
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,2009.0,1.0,8.0,507.0,1034.0,15.0,25.0,1094.0,932.0,2.0,61.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,4.0,0.0,0.0,0.0,0.0,141.638141809
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,325.0,4.0,15.0,65.0,40.0,64.0,2.0,820.0,640.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.822407628
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,181.0,5.0,16.0,65.0,25.0,31.0,3.0,760.0,644.0,3.0,64.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.682577566
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,104.0,3.0,7.0,43.0,38.0,22.0,1.0,533.0,325.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,137.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.601895735
