@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2344780/1/,http://us.battle.net/sc2/en/profile/2553612/1/,http://eu.battle.net/sc2/en/profile/1139573/1/,http://kr.battle.net/sc2/en/profile/3135108/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://eu.battle.net/sc2/en/profile/2115876/1/,http://kr.battle.net/sc2/en/profile/1126978/2/,http://eu.battle.net/sc2/en/profile/1021189/1/,http://us.battle.net/sc2/en/profile/5142993/1/,http://eu.battle.net/sc2/en/profile/4149248/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://us.battle.net/sc2/en/profile/5139152/1/,http://us.battle.net/sc2/en/profile/4176016/1/,http://us.battle.net/sc2/en/profile/5393959/1/,http://eu.battle.net/sc2/en/profile/315813/1/,http://us.battle.net/sc2/en/profile/5376901/1/,http://us.battle.net/sc2/en/profile/3085708/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2344252/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/3766200/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://us.battle.net/sc2/en/profile/4819996/1/,http://kr.battle.net/sc2/en/profile/4241426/1/,http://kr.battle.net/sc2/en/profile/2333312/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/3587687/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/219517/1/,http://kr.battle.net/sc2/en/profile/4170350/1/,http://kr.battle.net/sc2/en/profile/2240191/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/326029/1/,http://us.battle.net/sc2/en/profile/3650249/1/,http://us.battle.net/sc2/en/profile/4484230/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://kr.battle.net/sc2/en/profile/61442/2/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/2383348/1/,http://eu.battle.net/sc2/en/profile/2526293/1/,http://kr.battle.net/sc2/en/profile/2342491/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://eu.battle.net/sc2/en/profile/2385865/1/,http://kr.battle.net/sc2/en/profile/2342297/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://us.battle.net/sc2/en/profile/4174681/1/,http://kr.battle.net/sc2/en/profile/2342294/1/,http://kr.battle.net/sc2/en/profile/2343979/1/,http://us.battle.net/sc2/en/profile/3949344/1/,http://eu.battle.net/sc2/en/profile/950504/1/,http://kr.battle.net/sc2/en/profile/2343079/1/,http://kr.battle.net/sc2/en/profile/2343531/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/239335/1/,http://eu.battle.net/sc2/en/profile/3437681/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2345126/1/,http://eu.battle.net/sc2/en/profile/2048063/1/,http://kr.battle.net/sc2/en/profile/2342785/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/622096/1/,http://us.battle.net/sc2/en/profile/2575821/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://us.battle.net/sc2/en/profile/4580957/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://kr.battle.net/sc2/en/profile/2344031/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://us.battle.net/sc2/en/profile/416097/1/,http://us.battle.net/sc2/en/profile/2735594/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://us.battle.net/sc2/en/profile/1317068/1/,http://kr.battle.net/sc2/en/profile/2342343/1/,http://eu.battle.net/sc2/en/profile/284466/1/,http://us.battle.net/sc2/en/profile/443514/1/,http://kr.battle.net/sc2/en/profile/2344602/1/,http://kr.battle.net/sc2/en/profile/1662025/1/,http://us.battle.net/sc2/en/profile/2537456/1/,http://us.battle.net/sc2/en/profile/4473494/1/,http://kr.battle.net/sc2/en/profile/4324250/1/,http://kr.battle.net/sc2/en/profile/1215014/2/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://eu.battle.net/sc2/en/profile/4341883/1/,http://eu.battle.net/sc2/en/profile/3090974/1/,http://kr.battle.net/sc2/en/profile/1241127/2/,http://us.battle.net/sc2/en/profile/4589387/1/,http://kr.battle.net/sc2/en/profile/2343910/1/,http://eu.battle.net/sc2/en/profile/498165/1/,http://kr.battle.net/sc2/en/profile/2342983/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://us.battle.net/sc2/en/profile/3819890/1/,http://kr.battle.net/sc2/en/profile/721082/2/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://us.battle.net/sc2/en/profile/3948354/1/,http://kr.battle.net/sc2/en/profile/92177/2/,http://kr.battle.net/sc2/en/profile/2342671/1/,http://us.battle.net/sc2/en/profile/3817071/1/,http://kr.battle.net/sc2/en/profile/2343559/1/,http://kr.battle.net/sc2/en/profile/2340350/1/,http://us.battle.net/sc2/en/profile/3502513/1/,http://us.battle.net/sc2/en/profile/1640778/1/,http://kr.battle.net/sc2/en/profile/4529934/1/,http://us.battle.net/sc2/en/profile/4580578/1/,http://eu.battle.net/sc2/en/profile/349650/1/,http://kr.battle.net/sc2/en/profile/2344728/1/,http://kr.battle.net/sc2/en/profile/2344079/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://us.battle.net/sc2/en/profile/3179642/1/,http://kr.battle.net/sc2/en/profile/2341765/1/,http://us.battle.net/sc2/en/profile/945960/1/,http://us.battle.net/sc2/en/profile/5068246/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://us.battle.net/sc2/en/profile/2541852/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://kr.battle.net/sc2/en/profile/2344428/1/,http://eu.battle.net/sc2/en/profile/2537221/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://kr.battle.net/sc2/en/profile/2342923/1/,http://eu.battle.net/sc2/en/profile/1173786/1/,http://eu.battle.net/sc2/en/profile/3971497/1/,http://kr.battle.net/sc2/en/profile/1178662/2/,http://kr.battle.net/sc2/en/profile/2333068/1/,Ihttp://kr.battle.net/sc2/en/profile/2345126/1/,http://kr.battle.net/sc2/en/profile/2343733/1/,http://kr.battle.net/sc2/en/profile/2341575/1/,http://us.battle.net/sc2/en/profile/3650940/1/,http://us.battle.net/sc2/en/profile/2331025/1/,http://kr.battle.net/sc2/en/profile/3488858/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2341466/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/213221/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://eu.battle.net/sc2/en/profile/377903/1/,http://eu.battle.net/sc2/en/profile/1430346/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2344407/1/,http://kr.battle.net/sc2/en/profile/2345102/1/,http://kr.battle.net/sc2/en/profile/2334176/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://eu.battle.net/sc2/en/profile/2639840/1/,http://kr.battle.net/sc2/en/profile/2343852/1/,http://us.battle.net/sc2/en/profile/558433/1/,http://us.battle.net/sc2/en/profile/4629528/1/,http://eu.battle.net/sc2/en/profile/2910724/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://us.battle.net/sc2/en/profile/4609532/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://eu.battle.net/sc2/en/profile/2898004/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://us.battle.net/sc2/en/profile/2133676/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2344285/1/,http://us.battle.net/sc2/en/profile/2821952/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344079/1/,300.0,2.0,0.0,0.0,23.0,1.0,6.0,57.0,40.0,1.0,158.0,8.0,0.0,0.0,2.0,71.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.871369295
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344407/1/,326.0,3.0,1.0,109.0,335.0,1.0,1.0,6.0,38.0,1.0,524.0,4.0,1.0,0.0,1.0,199.0,1.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.331034483
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/2133676/1/,296.0,1.0,1.0,260.0,128.0,1.0,4.0,27.0,30.0,1.0,8.0,24.0,1.0,0.0,1.0,0.0,42.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.855130785
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/3650249/1/,140.0,0.0,1.0,23.0,0.0,2.0,2.0,40.0,52.0,6.0,225.0,91.0,0.0,0.0,7.0,122.0,1.0,0.0,2.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.670020121
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344079/1/,332.0,2.0,0.0,0.0,33.0,2.0,6.0,54.0,44.0,1.0,145.0,7.0,0.0,0.0,2.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.047923323
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344407/1/,294.0,3.0,1.0,77.0,258.0,5.0,2.0,30.0,75.0,1.0,421.0,5.0,2.0,1.0,1.0,164.0,2.0,1.0,1.0,0.0,92.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.713375796
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/2133676/1/,286.0,1.0,1.0,232.0,115.0,1.0,5.0,12.0,40.0,1.0,21.0,21.0,1.0,0.0,1.0,0.0,45.0,1.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.635258359
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/3650249/1/,139.0,0.0,2.0,20.0,0.0,6.0,4.0,21.0,64.0,5.0,227.0,54.0,0.0,0.0,9.0,135.0,0.0,0.0,2.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.559939302
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,295.0,1.0,1.0,22.0,271.0,2.0,2.0,27.0,92.0,1.0,140.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.145631068
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344407/1/,239.0,2.0,1.0,119.0,237.0,2.0,1.0,2.0,88.0,1.0,536.0,5.0,1.0,0.0,1.0,226.0,0.0,0.0,2.0,0.0,75.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.145631068
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,299.0,1.0,1.0,45.0,289.0,2.0,4.0,20.0,99.0,1.0,119.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.56612529
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344407/1/,329.0,2.0,1.0,146.0,195.0,6.0,6.0,32.0,24.0,1.0,448.0,6.0,1.0,0.0,1.0,132.0,0.0,0.0,2.0,0.0,47.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.170506912
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/2133676/1/,229.0,1.0,1.0,203.0,99.0,1.0,5.0,18.0,22.0,1.0,26.0,43.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.404844291
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/3650249/1/,150.0,0.0,1.0,3.0,0.0,3.0,3.0,2.0,90.0,6.0,225.0,46.0,0.0,0.0,6.0,137.0,0.0,0.0,2.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.565952649
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2344285/1/,87.0,1.0,3.0,6.0,131.0,3.0,2.0,100.0,44.0,2.0,83.0,59.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.463465553
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344079/1/,309.0,3.0,0.0,0.0,50.0,1.0,2.0,34.0,32.0,1.0,136.0,12.0,0.0,0.0,2.0,85.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2924791086
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/2133676/1/,290.0,1.0,1.0,288.0,147.0,3.0,8.0,20.0,25.0,1.0,9.0,18.0,1.0,0.0,1.0,0.0,61.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.469798658
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/2541852/1/,264.0,2.0,3.0,224.0,173.0,2.0,2.0,60.0,22.0,3.0,176.0,18.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.885157824
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/2541852/1/,118.0,1.0,1.0,25.0,1.0,6.0,6.0,51.0,12.0,1.0,54.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0625
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/2133676/1/,128.0,0.0,1.0,62.0,0.0,1.0,15.0,64.0,4.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2915129151
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2344285/1/,97.0,1.0,3.0,0.0,93.0,3.0,2.0,92.0,56.0,2.0,81.0,42.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,29.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.110047847
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344079/1/,305.0,3.0,0.0,0.0,42.0,1.0,2.0,62.0,37.0,1.0,143.0,35.0,0.0,0.0,2.0,84.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1727574751
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2344285/1/,103.0,1.0,4.0,0.0,120.0,4.0,2.0,104.0,68.0,4.0,69.0,61.0,0.0,0.0,1.0,15.0,0.0,2.0,0.0,1.0,36.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.325097529
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,278.0,1.0,1.0,37.0,242.0,1.0,6.0,17.0,87.0,1.0,107.0,6.0,1.0,27.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.586387435
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/2133676/1/,259.0,1.0,1.0,302.0,184.0,3.0,8.0,10.0,16.0,1.0,29.0,33.0,1.0,0.0,1.0,0.0,52.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.918032787
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/3650249/1/,194.0,0.0,1.0,5.0,0.0,2.0,3.0,5.0,94.0,4.0,269.0,64.0,0.0,0.0,4.0,166.0,0.0,0.0,2.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.894736842
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342269/1/,308.0,1.0,1.0,30.0,272.0,1.0,3.0,18.0,92.0,1.0,134.0,10.0,2.0,18.0,1.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.66
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2344285/1/,109.0,2.0,6.0,1.0,113.0,6.0,2.0,124.0,87.0,1.0,92.0,96.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,30.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.987975952
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342269/1/,283.0,1.0,1.0,30.0,254.0,1.0,6.0,42.0,99.0,1.0,106.0,5.0,2.0,14.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.962184874
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2344285/1/,77.0,2.0,2.0,26.0,91.0,1.0,2.0,89.0,76.0,1.0,60.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9683877766
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/2133676/1/,283.0,2.0,1.0,219.0,89.0,1.0,6.0,23.0,27.0,1.0,13.0,16.0,1.0,0.0,1.0,0.0,32.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.185430464
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/3650249/1/,138.0,0.0,3.0,56.0,0.0,3.0,1.0,0.0,200.0,8.0,305.0,74.0,0.0,0.0,9.0,120.0,0.0,0.0,2.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.352785146
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,159.0,0.0,1.0,52.0,0.0,1.0,3.0,87.0,208.0,3.0,386.0,6.0,0.0,0.0,1.0,194.0,0.0,0.0,2.0,0.0,126.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.229439497
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343852/1/,186.0,3.0,1.0,220.0,155.0,1.0,7.0,33.0,5.0,2.0,60.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.093340325
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/2735594/1/,127.0,5.0,5.0,117.0,56.0,0.0,2.0,309.0,0.0,0.0,0.0,10.0,3.0,198.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.866906475
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/3426440/1/,173.0,0.0,0.0,0.0,0.0,1.0,2.0,34.0,72.0,0.0,0.0,27.0,2.0,175.0,14.0,157.0,17.0,0.0,4.0,1.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,123.665768194
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343852/1/,195.0,5.0,1.0,209.0,137.0,4.0,12.0,61.0,9.0,4.0,77.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.174757282
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,185.0,0.0,1.0,46.0,0.0,2.0,4.0,113.0,252.0,1.0,436.0,7.0,0.0,0.0,1.0,174.0,1.0,0.0,1.0,0.0,46.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,193.043478261
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2342671/1/,210.0,2.0,2.0,62.0,430.0,8.0,3.0,132.0,91.0,2.0,225.0,4.0,0.0,0.0,1.0,96.0,0.0,0.0,1.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.931034483
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344728/1/,381.0,0.0,2.0,6.0,0.0,3.0,3.0,236.0,40.0,2.0,481.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.438898451
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/2735594/1/,131.0,9.0,4.0,156.0,22.0,0.0,2.0,260.0,0.0,0.0,0.0,7.0,1.0,147.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.143407864
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/3426440/1/,134.0,1.0,0.0,0.0,0.0,2.0,2.0,75.0,137.0,0.0,0.0,6.0,2.0,202.0,14.0,228.0,12.0,0.0,6.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.94761171
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2342671/1/,218.0,2.0,2.0,58.0,402.0,8.0,6.0,52.0,160.0,3.0,325.0,4.0,0.0,0.0,1.0,114.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.971153846
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344728/1/,491.0,0.0,3.0,3.0,0.0,6.0,11.0,150.0,64.0,2.0,497.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.855769231
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,205.0,0.0,1.0,54.0,0.0,2.0,8.0,122.0,183.0,1.0,417.0,7.0,0.0,0.0,1.0,201.0,0.0,0.0,1.0,0.0,64.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.784503632
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344728/1/,476.0,0.0,1.0,0.0,0.0,10.0,15.0,129.0,114.0,1.0,481.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.211678832
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/3426440/1/,163.0,0.0,0.0,0.0,0.0,3.0,2.0,55.0,210.0,0.0,0.0,18.0,2.0,291.0,33.0,251.0,2.0,1.0,3.0,2.0,1.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.543478261
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/2553612/1/,210.0,0.0,3.0,171.0,391.0,2.0,1.0,16.0,93.0,1.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,135.507088332
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344728/1/,471.0,0.0,2.0,22.0,0.0,7.0,4.0,72.0,149.0,3.0,476.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.418994413
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,194.0,0.0,2.0,70.0,0.0,1.0,6.0,40.0,231.0,1.0,463.0,8.0,0.0,0.0,1.0,211.0,0.0,0.0,1.0,0.0,79.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.988857939
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/3426440/1/,124.0,1.0,0.0,0.0,9.0,3.0,2.0,66.0,98.0,1.0,0.0,6.0,2.0,233.0,17.0,192.0,9.0,0.0,3.0,1.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.875
