@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey31 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,296.0,3.0,15.0,64.0,163.0,26.0,13.0,188.0,387.0,4.0,67.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,53.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5251798561
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,378.0,3.0,19.0,55.0,169.0,26.0,26.0,155.0,409.0,2.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,73.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.798206278
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,357.0,7.0,11.0,8.0,127.0,28.0,28.0,157.0,243.0,4.0,49.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7632508834
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,318.0,5.0,7.0,15.0,106.0,40.0,21.0,156.0,300.0,2.0,42.0,60.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,43.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4686346863
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,585.0,4.0,1.0,4.0,209.0,2.0,25.0,146.0,0.0,1.0,550.0,12.0,1.0,0.0,4.0,437.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4622808745
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,627.0,4.0,4.0,58.0,209.0,1.0,7.0,138.0,0.0,1.0,623.0,11.0,1.0,0.0,3.0,490.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,146.3125
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,906.0,2.0,27.0,49.0,394.0,26.0,22.0,274.0,243.0,2.0,94.0,8.0,0.0,0.0,1.0,16.0,1.0,4.0,25.0,2.0,1.0,0.0,0.0,4.0,6.0,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,159.295436349
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,943.0,2.0,6.0,71.0,352.0,26.0,21.0,141.0,201.0,1.0,95.0,14.0,0.0,0.0,2.0,18.0,1.0,1.0,23.0,0.0,1.0,0.0,0.0,3.0,16.0,3.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,146.840775063
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,669.0,8.0,6.0,53.0,149.0,5.0,10.0,179.0,38.0,1.0,522.0,12.0,1.0,0.0,4.0,471.0,1.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,128.309705562
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,569.0,5.0,3.0,87.0,133.0,1.0,9.0,135.0,1.0,1.0,583.0,8.0,1.0,0.0,4.0,532.0,1.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,134.855643045
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,687.0,1.0,12.0,37.0,426.0,56.0,32.0,194.0,285.0,5.0,76.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,134.024096386
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,829.0,1.0,6.0,86.0,466.0,46.0,39.0,185.0,312.0,1.0,62.0,11.0,0.0,0.0,1.0,20.0,0.0,0.0,36.0,0.0,2.0,0.0,0.0,2.0,12.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,143.776908023
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,251.0,10.0,6.0,12.0,49.0,62.0,2.0,994.0,625.0,3.0,8.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,309.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,191.0,4.0,11.0,22.0,41.0,42.0,2.0,926.0,698.0,1.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.523659306
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,300.0,8.0,21.0,45.0,75.0,45.0,3.0,1159.0,842.0,2.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.376862401
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,136.0,1.0,12.0,52.0,37.0,25.0,2.0,879.0,595.0,2.0,29.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.103658537
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,812.0,1.0,1.0,151.0,680.0,7.0,9.0,220.0,292.0,1.0,62.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,151.127819549
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,423.0,1.0,1.0,63.0,372.0,4.0,13.0,246.0,91.0,1.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,129.793814433
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,857.0,1.0,1.0,81.0,610.0,3.0,10.0,365.0,209.0,1.0,99.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,3.0,0.0,0.0,0.0,0.0,157.872340426
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,807.0,1.0,2.0,78.0,638.0,6.0,15.0,347.0,220.0,1.0,76.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,151.332877649
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,761.0,1.0,2.0,155.0,676.0,6.0,7.0,331.0,260.0,1.0,33.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,141.638141809
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,325.0,4.0,15.0,65.0,40.0,64.0,2.0,820.0,640.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.822407628
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,181.0,5.0,16.0,65.0,25.0,31.0,3.0,760.0,644.0,3.0,64.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.682577566
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,104.0,3.0,7.0,43.0,38.0,22.0,1.0,533.0,325.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,137.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.601895735
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,251.0,5.0,12.0,47.0,35.0,50.0,2.0,1004.0,849.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,113.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.946721311
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,291.0,5.0,17.0,61.0,38.0,38.0,3.0,1144.0,830.0,4.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,228.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.166814552
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,620.0,4.0,1.0,4.0,195.0,8.0,28.0,158.0,14.0,1.0,589.0,12.0,1.0,0.0,6.0,431.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,118.371040724
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,645.0,4.0,0.0,0.0,171.0,4.0,21.0,168.0,0.0,1.0,661.0,11.0,1.0,0.0,4.0,556.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,124.64957265
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,651.0,4.0,0.0,0.0,261.0,4.0,38.0,92.0,0.0,1.0,788.0,14.0,1.0,0.0,4.0,464.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,185.844155844
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,1146.0,2.0,2.0,16.0,0.0,5.0,42.0,394.0,98.0,4.0,452.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.924428822
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,1063.0,0.0,1.0,6.0,0.0,5.0,30.0,402.0,35.0,6.0,438.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.76
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,778.0,2.0,1.0,10.0,3.0,4.0,27.0,323.0,54.0,4.0,342.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.962178517
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.818181818
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,275.0,2.0,0.0,0.0,231.0,2.0,4.0,65.0,1.0,1.0,438.0,10.0,0.0,0.0,2.0,216.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,168.344370861
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,569.0,6.0,3.0,65.0,292.0,3.0,17.0,86.0,0.0,3.0,578.0,7.0,1.0,0.0,3.0,353.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,131.366459627
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,912.0,0.0,4.0,18.0,0.0,3.0,34.0,461.0,34.0,4.0,506.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.657894737
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,651.0,6.0,6.0,36.0,228.0,9.0,16.0,119.0,53.0,1.0,539.0,13.0,2.0,0.0,6.0,368.0,1.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,128.825757576
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,1168.0,2.0,5.0,37.0,7.0,3.0,54.0,332.0,25.0,4.0,412.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,1149.0,3.0,4.0,13.0,14.0,10.0,39.0,349.0,105.0,5.0,419.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.757832345
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,1096.0,3.0,3.0,45.0,19.0,1.0,35.0,397.0,32.0,5.0,458.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.990654206
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,1132.0,3.0,3.0,24.0,9.0,6.0,38.0,393.0,62.0,4.0,421.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.578947368
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,658.0,6.0,1.0,15.0,797.0,6.0,33.0,270.0,383.0,4.0,73.0,35.0,0.0,0.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.409292035
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,370.0,2.0,5.0,46.0,457.0,8.0,5.0,55.0,203.0,1.0,28.0,28.0,0.0,0.0,2.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.125874126
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,611.0,2.0,1.0,3.0,652.0,10.0,17.0,94.0,337.0,3.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.162436548
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,519.0,1.0,2.0,17.0,641.0,16.0,13.0,154.0,341.0,3.0,33.0,5.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.941558442
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,713.0,2.0,2.0,43.0,879.0,17.0,30.0,235.0,456.0,6.0,58.0,22.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.493530499
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,256.0,29.0,1.0,266.0,95.0,1.0,13.0,137.0,81.0,2.0,156.0,54.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.248677249
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,391.0,22.0,2.0,386.0,158.0,11.0,25.0,239.0,135.0,6.0,283.0,62.0,0.0,0.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.758700696
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,317.0,20.0,4.0,309.0,118.0,13.0,17.0,151.0,254.0,8.0,230.0,57.0,1.0,0.0,3.0,82.0,1.0,2.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.157190635
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,773.0,4.0,6.0,174.0,82.0,17.0,10.0,150.0,249.0,1.0,462.0,26.0,1.0,0.0,1.0,113.0,1.0,32.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,136.186887717
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,901.0,3.0,6.0,151.0,144.0,5.0,8.0,172.0,133.0,1.0,377.0,21.0,1.0,0.0,3.0,89.0,1.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,138.626692456
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,366.0,1.0,10.0,130.0,1.0,9.0,17.0,118.0,73.0,1.0,317.0,18.0,0.0,0.0,6.0,36.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,112.323232323
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,150.0,10.0,1.0,246.0,219.0,4.0,8.0,54.0,88.0,2.0,21.0,18.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7892074199
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,196.0,15.0,1.0,279.0,141.0,14.0,2.0,7.0,36.0,2.0,75.0,34.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.676470588
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,323.0,1.0,4.0,120.0,28.0,4.0,4.0,87.0,111.0,1.0,306.0,13.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,152.352941176
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,372.0,11.0,1.0,359.0,228.0,15.0,14.0,72.0,149.0,6.0,80.0,35.0,1.0,2.0,2.0,50.0,2.0,30.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4004914005
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,767.0,5.0,11.0,156.0,94.0,14.0,9.0,142.0,120.0,1.0,385.0,42.0,1.0,0.0,1.0,116.0,1.0,30.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,122.156862745
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,825.0,4.0,7.0,131.0,97.0,14.0,27.0,225.0,133.0,1.0,416.0,31.0,2.0,0.0,1.0,124.0,2.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,129.700073153
