@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://us.battle.net/sc2/en/profile/2553612/1/,http://eu.battle.net/sc2/en/profile/1139573/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://eu.battle.net/sc2/en/profile/2115876/1/,http://kr.battle.net/sc2/en/profile/1126978/2/,http://eu.battle.net/sc2/en/profile/1021189/1/,http://us.battle.net/sc2/en/profile/5142993/1/,http://eu.battle.net/sc2/en/profile/4149248/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://us.battle.net/sc2/en/profile/4176016/1/,http://us.battle.net/sc2/en/profile/5393959/1/,http://eu.battle.net/sc2/en/profile/315813/1/,http://us.battle.net/sc2/en/profile/5376901/1/,http://us.battle.net/sc2/en/profile/3085708/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2344252/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://us.battle.net/sc2/en/profile/4819996/1/,http://kr.battle.net/sc2/en/profile/2333312/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/326029/1/,http://us.battle.net/sc2/en/profile/3650249/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/2383348/1/,http://eu.battle.net/sc2/en/profile/2526293/1/,http://kr.battle.net/sc2/en/profile/2342491/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://us.battle.net/sc2/en/profile/4174681/1/,http://kr.battle.net/sc2/en/profile/2342294/1/,http://kr.battle.net/sc2/en/profile/2343979/1/,http://us.battle.net/sc2/en/profile/3949344/1/,http://eu.battle.net/sc2/en/profile/950504/1/,http://eu.battle.net/sc2/en/profile/2898004/1/,http://kr.battle.net/sc2/en/profile/2343531/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://eu.battle.net/sc2/en/profile/239335/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2345126/1/,http://kr.battle.net/sc2/en/profile/2342785/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/2048063/1/,http://us.battle.net/sc2/en/profile/2575821/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://us.battle.net/sc2/en/profile/2735594/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://us.battle.net/sc2/en/profile/1317068/1/,http://kr.battle.net/sc2/en/profile/2342343/1/,http://eu.battle.net/sc2/en/profile/284466/1/,http://kr.battle.net/sc2/en/profile/2344602/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://us.battle.net/sc2/en/profile/2537456/1/,http://kr.battle.net/sc2/en/profile/4324250/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://eu.battle.net/sc2/en/profile/4341883/1/,http://eu.battle.net/sc2/en/profile/3090974/1/,http://us.battle.net/sc2/en/profile/4589387/1/,http://kr.battle.net/sc2/en/profile/2343910/1/,http://kr.battle.net/sc2/en/profile/2342983/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://us.battle.net/sc2/en/profile/3819890/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://us.battle.net/sc2/en/profile/3948354/1/,http://kr.battle.net/sc2/en/profile/2340350/1/,http://us.battle.net/sc2/en/profile/3502513/1/,http://us.battle.net/sc2/en/profile/1640778/1/,http://kr.battle.net/sc2/en/profile/4529934/1/,http://kr.battle.net/sc2/en/profile/2344728/1/,http://kr.battle.net/sc2/en/profile/2240191/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://us.battle.net/sc2/en/profile/3179642/1/,http://kr.battle.net/sc2/en/profile/2341765/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://us.battle.net/sc2/en/profile/2541852/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://kr.battle.net/sc2/en/profile/2344428/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://kr.battle.net/sc2/en/profile/2342923/1/,http://kr.battle.net/sc2/en/profile/1178662/2/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343733/1/,http://kr.battle.net/sc2/en/profile/2341575/1/,http://kr.battle.net/sc2/en/profile/3488858/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2341466/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://kr.battle.net/sc2/en/profile/2344407/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2343852/1/,http://us.battle.net/sc2/en/profile/558433/1/,http://us.battle.net/sc2/en/profile/4629528/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://us.battle.net/sc2/en/profile/2133676/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2344285/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey31 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343882/1/,522.0,1.0,7.0,191.0,377.0,52.0,1.0,582.0,542.0,3.0,347.0,139.0,6.0,34.0,3.0,112.0,1.0,3.0,0.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.913778529
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2342491/1/,253.0,6.0,3.0,345.0,331.0,19.0,13.0,115.0,182.0,4.0,216.0,9.0,0.0,0.0,1.0,1.0,2.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.61003861
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2344602/1/,546.0,2.0,0.0,0.0,700.0,7.0,18.0,212.0,17.0,4.0,288.0,5.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.638297872
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/5376901/1/,1177.0,1.0,1.0,20.0,357.0,26.0,16.0,552.0,378.0,1.0,191.0,24.0,0.0,0.0,1.0,32.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,3.0,54.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,183.179104478
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/2537456/1/,549.0,1.0,4.0,85.0,489.0,0.0,16.0,468.0,561.0,0.0,99.0,14.0,0.0,1.0,0.0,41.0,1.0,13.0,4.0,2.0,1.0,0.0,0.0,7.0,39.0,0.0,20.0,2.0,3.0,0.0,1.0,1.0,0.0,143.15632012
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2344602/1/,898.0,3.0,0.0,0.0,1197.0,15.0,30.0,297.0,105.0,7.0,642.0,11.0,0.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.557107642
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2342491/1/,572.0,10.0,1.0,304.0,657.0,23.0,38.0,357.0,215.0,7.0,536.0,46.0,0.0,0.0,1.0,3.0,3.0,105.0,0.0,0.0,7.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.166666667
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2342491/1/,517.0,8.0,1.0,312.0,548.0,26.0,33.0,323.0,313.0,7.0,575.0,22.0,0.0,0.0,1.0,1.0,3.0,84.0,0.0,0.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,168.869836321
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,1206.0,3.0,3.0,45.0,24.0,4.0,38.0,450.0,40.0,5.0,504.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.990654206
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/5376901/1/,1280.0,1.0,1.0,36.0,322.0,26.0,15.0,496.0,386.0,1.0,197.0,24.0,0.0,0.0,1.0,34.0,1.0,4.0,12.0,0.0,1.0,0.0,0.0,4.0,53.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,191.324965132
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/2537456/1/,554.0,2.0,5.0,105.0,465.0,0.0,17.0,412.0,568.0,0.0,162.0,16.0,0.0,1.0,0.0,36.0,1.0,19.0,4.0,3.0,3.0,0.0,0.0,3.0,7.0,0.0,20.0,2.0,2.0,0.0,1.0,2.0,0.0,140.120930233
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2342491/1/,487.0,9.0,8.0,401.0,542.0,25.0,33.0,350.0,223.0,8.0,516.0,33.0,0.0,0.0,2.0,0.0,2.0,81.0,0.0,0.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.297551789
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,1248.0,3.0,3.0,24.0,12.0,8.0,40.0,452.0,109.0,5.0,448.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.578947368
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/5376901/1/,1247.0,1.0,1.0,33.0,361.0,22.0,15.0,525.0,470.0,1.0,200.0,32.0,0.0,0.0,1.0,27.0,2.0,6.0,11.0,0.0,1.0,0.0,0.0,4.0,56.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,184.88372093
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/2537456/1/,592.0,1.0,5.0,107.0,454.0,0.0,14.0,349.0,552.0,1.0,134.0,19.0,0.0,3.0,0.0,29.0,1.0,21.0,4.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,20.0,3.0,3.0,0.0,1.0,1.0,0.0,139.70074813
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,705.0,6.0,1.0,15.0,844.0,7.0,41.0,323.0,391.0,5.0,88.0,37.0,0.0,0.0,3.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.409292035
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343979/1/,982.0,1.0,2.0,82.0,385.0,17.0,99.0,407.0,155.0,1.0,421.0,13.0,0.0,0.0,1.0,96.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,357.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,174.367752623
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/2537456/1/,278.0,1.0,1.0,7.0,276.0,0.0,7.0,261.0,384.0,0.0,88.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,133.9
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/5376901/1/,557.0,1.0,1.0,27.0,234.0,25.0,6.0,215.0,159.0,1.0,138.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343979/1/,386.0,1.0,2.0,45.0,443.0,7.0,32.0,329.0,124.0,2.0,181.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,73.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,170.208333333
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,370.0,2.0,5.0,46.0,457.0,8.0,5.0,55.0,203.0,1.0,28.0,28.0,0.0,0.0,2.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.125874126
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343979/1/,301.0,1.0,1.0,53.0,777.0,5.0,31.0,567.0,216.0,2.0,121.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,82.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,221.836734694
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,611.0,2.0,1.0,3.0,652.0,10.0,17.0,94.0,337.0,3.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.162436548
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3502513/1/,637.0,6.0,2.0,85.0,876.0,40.0,1.0,650.0,351.0,3.0,123.0,31.0,2.0,3.0,3.0,74.0,1.0,35.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,164.113584037
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/2537456/1/,631.0,1.0,2.0,76.0,427.0,0.0,28.0,263.0,582.0,1.0,220.0,15.0,0.0,0.0,0.0,43.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,14.0,137.0,3.0,8.0,3.0,0.0,2.0,1.0,0.0,0.0,139.155794321
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/3502513/1/,244.0,4.0,3.0,39.0,454.0,9.0,1.0,391.0,193.0,3.0,57.0,18.0,1.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,196.5
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/2537456/1/,239.0,1.0,3.0,67.0,270.0,0.0,14.0,120.0,310.0,0.0,61.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,151.972789116
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2342923/1/,367.0,2.0,0.0,0.0,749.0,8.0,31.0,453.0,150.0,5.0,548.0,67.0,1.0,14.0,1.0,89.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.60918614
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343531/1/,1033.0,5.0,22.0,102.0,85.0,40.0,18.0,131.0,270.0,1.0,195.0,10.0,0.0,0.0,2.0,161.0,1.0,189.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.552780016
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3502513/1/,544.0,9.0,5.0,388.0,715.0,28.0,1.0,632.0,421.0,4.0,140.0,22.0,2.0,10.0,2.0,58.0,1.0,32.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,184.93902439
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/2537456/1/,539.0,2.0,9.0,48.0,512.0,0.0,26.0,358.0,588.0,0.0,112.0,25.0,0.0,1.0,0.0,46.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,2.0,29.0,0.0,11.0,2.0,1.0,1.0,1.0,1.0,0.0,142.034587996
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2342923/1/,293.0,5.0,1.0,19.0,734.0,8.0,16.0,254.0,237.0,3.0,449.0,105.0,1.0,3.0,3.0,85.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,151.672354949
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343531/1/,846.0,8.0,15.0,76.0,112.0,20.0,21.0,147.0,150.0,1.0,221.0,26.0,0.0,0.0,2.0,121.0,1.0,113.0,0.0,0.0,1.0,0.0,0.0,3.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.165720772
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1106851/2/,302.0,4.0,2.0,8.0,288.0,10.0,18.0,338.0,501.0,2.0,583.0,6.0,0.0,0.0,1.0,21.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.392324094
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2342923/1/,381.0,3.0,1.0,8.0,804.0,10.0,28.0,282.0,275.0,4.0,509.0,81.0,2.0,5.0,5.0,101.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,147.988826816
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343531/1/,901.0,10.0,14.0,129.0,164.0,30.0,13.0,193.0,225.0,1.0,265.0,13.0,1.0,1.0,1.0,151.0,1.0,134.0,0.0,0.0,1.0,1.0,0.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.074557316
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2342923/1/,179.0,1.0,0.0,0.0,513.0,5.0,18.0,245.0,113.0,4.0,367.0,10.0,1.0,9.0,2.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.634146341
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,519.0,1.0,2.0,17.0,641.0,16.0,13.0,154.0,341.0,3.0,33.0,5.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.941558442
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/1106851/2/,349.0,3.0,3.0,27.0,431.0,9.0,42.0,509.0,415.0,3.0,632.0,7.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.555555556
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1106851/2/,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.588235294
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,763.0,3.0,2.0,43.0,899.0,19.0,36.0,272.0,477.0,6.0,65.0,27.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.493530499
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2342923/1/,324.0,3.0,1.0,13.0,791.0,5.0,24.0,301.0,118.0,5.0,589.0,23.0,1.0,28.0,2.0,95.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.814986124
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1106851/2/,230.0,2.0,1.0,7.0,214.0,10.0,15.0,249.0,398.0,1.0,476.0,5.0,0.0,0.0,1.0,16.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.110132159
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343531/1/,619.0,6.0,15.0,82.0,44.0,31.0,12.0,222.0,233.0,1.0,193.0,22.0,0.0,0.0,1.0,154.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.837696335
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343979/1/,601.0,1.0,1.0,51.0,491.0,11.0,60.0,402.0,173.0,3.0,277.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,170.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,178.896189225
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343531/1/,560.0,9.0,6.0,93.0,23.0,19.0,13.0,150.0,203.0,1.0,199.0,8.0,0.0,0.0,1.0,140.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.909090909
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343979/1/,405.0,1.0,1.0,18.0,517.0,6.0,35.0,363.0,221.0,3.0,183.0,13.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,124.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,192.119205298
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/4529934/1/,1171.0,1.0,1.0,84.0,541.0,37.0,3.0,299.0,463.0,1.0,241.0,32.0,0.0,0.0,1.0,45.0,1.0,8.0,33.0,0.0,0.0,1.0,0.0,3.0,65.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,182.691924227
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1106851/2/,421.0,6.0,2.0,3.0,762.0,10.0,48.0,848.0,271.0,4.0,495.0,11.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.48
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2342923/1/,394.0,3.0,1.0,105.0,749.0,2.0,29.0,256.0,175.0,4.0,432.0,25.0,1.0,31.0,2.0,70.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.090909091
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343531/1/,932.0,3.0,23.0,88.0,26.0,39.0,22.0,195.0,361.0,1.0,300.0,15.0,0.0,0.0,1.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.17270195
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/4529934/1/,959.0,1.0,1.0,34.0,509.0,50.0,11.0,160.0,407.0,4.0,170.0,27.0,0.0,0.0,2.0,31.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.96214511
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1106851/2/,293.0,8.0,5.0,50.0,523.0,10.0,34.0,550.0,296.0,4.0,486.0,6.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.180094787
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2342923/1/,318.0,3.0,0.0,0.0,713.0,20.0,19.0,272.0,219.0,5.0,396.0,57.0,1.0,12.0,2.0,172.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.535557507
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343531/1/,872.0,9.0,30.0,109.0,155.0,21.0,29.0,233.0,137.0,1.0,229.0,18.0,1.0,1.0,1.0,124.0,1.0,131.0,0.0,0.0,2.0,0.0,0.0,3.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.752196837
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/4417787/1/,994.0,1.0,9.0,71.0,468.0,3.0,12.0,376.0,54.0,1.0,42.0,36.0,1.0,1.0,1.0,5.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,138.418314256
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/4167590/1/,664.0,10.0,1.0,363.0,348.0,2.0,15.0,61.0,0.0,4.0,63.0,94.0,3.0,29.0,2.0,37.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.673618352
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343531/1/,620.0,4.0,7.0,90.0,45.0,13.0,11.0,120.0,198.0,1.0,175.0,13.0,0.0,0.0,2.0,151.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.544600939
